text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
JaTeng butuh yang NGOPENI bukan yang angkat besi. Terpenuhinya sandang pangan papan pertumbuhan ekonomi yang bergerak naik kemudahan birokrasi dan birokrasi yang melayani bukan bikin ruwet. JaTeng Sejahtera bersama AHMAD LUTHFI - TAJ YASIN https://t.co/lPJO6zZ2l9;positif;jateng butuh yang ngopeni bukan yang angkat besi terpenuhinya sandang pangan papan pertumbuhan ekonomi yang bergerak naik kemudahan birokrasi dan birokrasi yang melayani bukan bikin ruwet jateng sejahtera bersama ahmad luthfi taj yasin;2;jateng butuh yang ngopeni bukan yang angkat besi terpenuhinya sandang pangan papan pertumbuhan ekonomi yang bergerak naik kemudahan birokrasi dan birokrasi yang melayani bukan bikin ruwet jateng sejahtera bersama ahmad luthfi taj yasin;jateng butuh yang ngopeni bukan yang angkat besi terpenuhinya sandang pangan papan pertumbuhan ekonomi yang bergerak naik kemudahan birokrasi dan birokrasi yang melayani bukan bikin ruwet jateng sejahtera bersama ahmad luthfi taj yasin;0
Ahmad Luthfi cagub jateng ini sosok seorang pemimpin sekaligus ayah yang baik dan bertanggungjawab kepada keluarga Anak adalah amanah walau bagaimanapun kondisinya Ahmad Luthfi diketahui memiliki seorang anak disabilitas namun beliau tetap bangga dan peduli untuk mendampingi https://t.co/UU4LYYGmgo;positif;ahmad luthfi cagub jateng ini sosok seorang pemimpin sekaligus ayah yang baik dan bertanggungjawab kepada keluarga anak adalah amanah walau bagaimanapun kondisinya ahmad luthfi diketahui memiliki seorang anak disabilitas namun beliau tetap bangga dan peduli untuk mendampingi;1;ahmad luthfi cagub jateng ini sosok seorang pemimpin sekaligus ayah yang baik dan bertanggungjawab kepada keluarga anak adalah amanah walau bagaimanapun kondisinya ahmad luthfi diketahui memiliki seorang anak disabilitas namun beliau tetap bangga dan peduli untuk mendampingi;ahmad luthfi cagub jateng ini sosok seorang pemimpin sekaligus ayah yang baik dan bertanggungjawab kepada keluarga anak adalah amanah walau bagaimanapun kondisinya ahmad luthfi diketahui memiliki seorang anak disabilitas namun beliau tetap bangga dan peduli untuk mendampingi;0
Ngopeni Ngelakoni Warga Jateng.. Ahmad Luthfi - Taj Yasin https://t.co/qSfjXHPucD;positif;ngopeni ngelakoni warga jateng ahmad luthfi taj yasin;2;ngopeni ngelakoni warga jateng ahmad luthfi taj yasin;ngopeni ngelakoni warga jateng ahmad luthfi taj yasin;0
Yang lagi seru dibahas soal Pilkada Jateng. Elektabilitas kedua paslon bersaing tipis. 28 8 vs 28 1. Andika Perkasa lebih populer di kalangan Gen Z Ahmad Luthfi di Gen X. Pemilih yang mengaku belum menentukan pilihan angkanya lebih tinggi ketimbang elektabilitas kedua paslon. https://t.co/YpMSKLUvqD;positif;yang lagi seru dibahas soal pilkada jateng elektabilitas kedua paslon bersaing tipis   vs   andika perkasa lebih populer di kalangan gen z ahmad luthfi di gen x pemilih yang mengaku belum menentukan pilihan angkanya lebih tinggi ketimbang elektabilitas kedua paslon;5;yang lagi seru dibahas soal pilkada jateng elektabilitas kedua paslon bersaing tipis   vs   andika perkasa lebih populer di kalangan gen z ahmad luthfi di gen x pemilih yang mengaku belum menentukan pilihan angkanya lebih tinggi ketimbang elektabilitas kedua paslon;yang lagi seru dibahas soal pemilihan kepala daerah jateng elektabilitas kedua paslon bersaing tipis vs andika perkasa lebih populer di kalangan gen saja ahmad luthfi di gen kali pemilih yang mengaku belum menentukan pilihan angkanya lebih tinggi ketimbang elektabilitas kedua paslon;3
Sesuai perintah dan intruksi beliau kepada kami untuk ikut turun menangkan pasangan Ahmad Luthfi dan Taj Yasin Gasskeun lah Untuk Jateng tanpa PDIP https://t.co/lgo9OilK2i;positif;sesuai perintah dan intruksi beliau kepada kami untuk ikut turun menangkan pasangan ahmad luthfi dan taj yasin gasskeun lah untuk jateng tanpa pdip;1;sesuai perintah dan intruksi beliau kepada kami untuk ikut turun menangkan pasangan ahmad luthfi dan taj yasin gasskeun lah untuk jateng tanpa pdip;sesuai perintah dan intruksi beliau kepada kami untuk ikut turun menangkan pasangan ahmad luthfi dan taj yasin gasskeun lah untuk jateng tanpa pdip;0
Pemilih pemimpin itu yang mengutamakan iman dan taqwa bukan yang hanya peduli otot kekar tapi hal imtaq justru dibuang Hati vs otot Dukung Ahmad Luthfi pensejahtera para guru https://t.co/oB48rxXOUm;positif;pemilih pemimpin itu yang mengutamakan iman dan taqwa bukan yang hanya peduli otot kekar tapi hal imtaq justru dibuang hati vs otot dukung ahmad luthfi pensejahtera para guru;1;pemilih pemimpin itu yang mengutamakan iman dan taqwa bukan yang hanya peduli otot kekar tapi hal imtaq justru dibuang hati vs otot dukung ahmad luthfi pensejahtera para guru;pemilih pemimpin itu yang mengutamakan iman dan taqwa bukan yang hanya peduli otot kekar tapi hal imtaq justru dibuang hati vs otot dukung ahmad luthfi pensejahtera para guru;0
Temuan itu menunjukkan elektabilitas pasangan Calon Gubernur-Wakil Gubernur Jawa Tengah Andika Perkasa Hendrar Prihadi (Andika-Hendi) mengungguli rival mereka pasangan calon Ahmad Luthfi-Taj Yasin (Luthfi-Yasin). Pasangan Andika-Hendi meraup elektabilitas sebesar 28 8 persen https://t.co/6Oj7Kef3vD;negatif;temuan itu menunjukkan elektabilitas pasangan calon gubernurwakil gubernur jawa tengah andika perkasa hendrar prihadi andikahendi mengungguli rival mereka pasangan calon ahmad luthfitaj yasin luthfiyasin pasangan andikahendi meraup elektabilitas sebesar   persen;3;temuan itu menunjukkan elektabilitas pasangan calon gubernurwakil gubernur jawa tengah andika perkasa hendrar prihadi andikahendi mengungguli rival mereka pasangan calon ahmad luthfitaj yasin luthfiyasin pasangan andikahendi meraup elektabilitas sebesar   persen;temuan itu menunjukkan elektabilitas pasangan calon gubernurwakil gubernur jawa tengah andika perkasa hendrar prihadi andikahendi mengungguli rival mereka pasangan calon ahmad luthfitaj yasin luthfiyasin pasangan andikahendi meraup elektabilitas sebesar persen;0
Tamparan keras untuk buzzer. Mereka bikin narasi pak Andika petugas Partai ternyata Ahmad Luthfi sendiri petugas 12 Partai https://t.co/cVlKgsmOVh;positif;tamparan keras untuk buzzer mereka bikin narasi pak andika petugas partai ternyata ahmad luthfi sendiri petugas  partai;2;tamparan keras untuk buzzer mereka bikin narasi pak andika petugas partai ternyata ahmad luthfi sendiri petugas  partai;tamparan keras untuk buzzer mereka bikin narasi pak andika petugas partai ternyata ahmad luthfi sendiri petugas partai;0
 @prabowo @SBYudhoyono Begini Deddy. Secara KIM termasuk DEMOKRAT dukung Ridwan Kamil dan Ahmad Luthfi. Maka ketemu SBY demi Persatuan apa Evaluasi hasil survey Pilkada yg jeblok?. RIDO sudah sowan ke PS Jokowi. Ini Photo Luthfi sowan PS-Jokowi. Jawab yg jujur!. https://t.co/oI7chkncFY;negatif;begini deddy secara kim termasuk demokrat dukung ridwan kamil dan ahmad luthfi maka ketemu sby demi persatuan apa evaluasi hasil survey pilkada yg jeblok rido sudah sowan ke ps jokowi ini photo luthfi sowan psjokowi jawab yg jujur;3;begini deddy secara kim termasuk demokrat dukung ridwan kamil dan ahmad luthfi maka ketemu sby demi persatuan apa evaluasi hasil survey pilkada yg jeblok rido sudah sowan ke ps jokowi ini photo luthfi sowan psjokowi jawab yg jujur;begini deddy secara kim termasuk demokrat dukung ridwan kamil dan ahmad luthfi maka ketemu surabaya demi persatuan apa evaluasi hasil survey pemilihan kepala daerah yang jeblok rido sudah sowan ke pas jokowi ini photo luthfi sowan psjokowi jawab yang jujur;5
Tamparan keras untuk ceboker. Mereka bikin narasi pak Andika petugas partai ternyata Ahmad Luthfi sendiri petugas 12 partai. Mereka bikin narasi pak Andika cuma boneka ternyata Ahmad Luthfi lah yg cuma seorang boneka. Ditunggu teriakan ceboker tolak petugas partai https://t.co/iF1n3vbocO;negatif;tamparan keras untuk ceboker mereka bikin narasi pak andika petugas partai ternyata ahmad luthfi sendiri petugas  partai mereka bikin narasi pak andika cuma boneka ternyata ahmad luthfi lah yg cuma seorang boneka ditunggu teriakan ceboker tolak petugas partai;2;tamparan keras untuk ceboker mereka bikin narasi pak andika petugas partai ternyata ahmad luthfi sendiri petugas  partai mereka bikin narasi pak andika cuma boneka ternyata ahmad luthfi lah yg cuma seorang boneka ditunggu teriakan ceboker tolak petugas partai;tamparan keras untuk ceboker mereka bikin narasi pak andika petugas partai ternyata ahmad luthfi sendiri petugas partai mereka bikin narasi pak andika cuma boneka ternyata ahmad luthfi lah yang cuma seorang boneka ditunggu teriakan ceboker tolak petugas partai;1
Ahmad Luthfi : Yakin Jokowi Bakal Menjadi Juru Kampanye Dalam Pilgub Jateng 2024 https://t.co/jGMVJiaPpC lewat @Keuangan News https://t.co/bkEudZ2L6w;negatif;ahmad luthfi yakin jokowi bakal menjadi juru kampanye dalam pilgub jateng  lewat news;5;ahmad luthfi yakin jokowi bakal menjadi juru kampanye dalam pilgub jateng  lewat news;ahmad luthfi yakin jokowi bakal menjadi juru kampanye dalam pilgub jateng lewat news;0
2 Orang yang punya elektabilitas tinggi sudah memberi dukungan... Presiden dan Mantan Presiden Looks like GAME OVER Ahmad Luthfi - Taj Yasin JATENG 1 https://t.co/fpZiIkdDeP;positif; orang yang punya elektabilitas tinggi sudah memberi dukungan presiden dan mantan presiden looks like game over ahmad luthfi taj yasin jateng ;4; orang yang punya elektabilitas tinggi sudah memberi dukungan presiden dan mantan presiden looks like game over ahmad luthfi taj yasin jateng ;orang yang punya elektabilitas tinggi sudah memberi dukungan presiden dan mantan presiden looks like game over ahmad luthfi taj yasin jateng;0
Dalam sebulan terakhir Andika-Hendi mengalami kenaikan suara secara signifikan sebesar 11 5 % dan Luthfi-Yasin turun 10 4 %. Citra personal pak Andika Perkasa secara umum dipandang lebih positif di mata para responden dibanding Ahmad Lutfi. Warga Jateng lebih suka Rambo. https://t.co/soaFs8unta;negatif;dalam sebulan terakhir andikahendi mengalami kenaikan suara secara signifikan sebesar   dan luthfiyasin turun   citra personal pak andika perkasa secara umum dipandang lebih positif di mata para responden dibanding ahmad lutfi warga jateng lebih suka rambo;7;dalam sebulan terakhir andikahendi mengalami kenaikan suara secara signifikan sebesar   dan luthfiyasin turun   citra personal pak andika perkasa secara umum dipandang lebih positif di mata para responden dibanding ahmad lutfi warga jateng lebih suka rambo;dalam sebulan terakhir andikahendi mengalami kenaikan suara secara signifikan sebesar dan luthfiyasin turun citra personal pak andika perkasa secara umum dipandang lebih positif di mata para responden dibanding ahmad lutfi warga jateng lebih suka rambo;0
Kendati demikian Presiden Prabowo maupun Jokowi tak tampak menemui cagub Jateng Ahmad Luthfi dan cawalkot Solo Respati Ardi. https://t.co/WDDxhiDIlI;positif;kendati demikian presiden prabowo maupun jokowi tak tampak menemui cagub jateng ahmad luthfi dan cawalkot solo respati ardi;1;kendati demikian presiden prabowo maupun jokowi tak tampak menemui cagub jateng ahmad luthfi dan cawalkot solo respati ardi;kendati demikian presiden prabowo maupun jokowi tidak tampak menemui cagub jateng ahmad luthfi dan cawalkot solo respati ardi;1
Cagub Jawa Tengah Ahmad Luthfi memberi Bantuan terang-terangan dan pihak yg dibantu diminta coblos no 2. - Pertanyaan apakah berani pihak Bawaslu bersikap tegas ? - Bawaslu sangat kecil berani bertindak tegas ? https://t.co/2Q4AGWVeyL;negatif;cagub jawa tengah ahmad luthfi memberi bantuan terangterangan dan pihak yg dibantu diminta coblos no  pertanyaan apakah berani pihak bawaslu bersikap tegas bawaslu sangat kecil berani bertindak tegas;6;cagub jawa tengah ahmad luthfi memberi bantuan terangterangan dan pihak yg dibantu diminta coblos no  pertanyaan apakah berani pihak bawaslu bersikap tegas bawaslu sangat kecil berani bertindak tegas;cagub jawa tengah ahmad luthfi memberi bantuan terangterangan dan pihak yang dibantu diminta coblos nomor pertanyaan apakah berani pihak bawaslu bersikap tegas bawaslu sangat kecil berani bertindak tegas;2
Buntut Perseteruan PDIP Vs Jokowi Pilkada Jateng dan Sumut Memanas Andika Perkasa yang kini menjadi kader PDIP akan berhadapan dengan Ahmad Luthfi yang dikenal sebagai orangnya Jokowi . https://t.co/W71eA33XKk;negatif;buntut perseteruan pdip vs jokowi pilkada jateng dan sumut memanas andika perkasa yang kini menjadi kader pdip akan berhadapan dengan ahmad luthfi yang dikenal sebagai orangnya jokowi;2;buntut perseteruan pdip vs jokowi pilkada jateng dan sumut memanas andika perkasa yang kini menjadi kader pdip akan berhadapan dengan ahmad luthfi yang dikenal sebagai orangnya jokowi;buntut perseteruan pdip vs jokowi pemilihan kepala daerah jateng dan sumut memanas andika perkasa yang kini menjadi kader pdip akan berhadapan dengan ahmad luthfi yang dikenal sebagai orangnya jokowi;1
Woooow .. memang PERKASA..Lawannya jualan baliho ktika msih berdinas Unggul Survey Alasan Emak-emak Lebih Cenderung Pilih Andika Dibanding Ahmad Luthfi di Pilgub Jateng - https://t.co/0qT3fZicCn https://t.co/7rQXbxlvQ1;ngeg;woooow memang perkasalawannya jualan baliho ktika msih berdinas unggul survey alasan emakemak lebih cenderung pilih andika dibanding ahmad luthfi di pilgub jateng;4;woooow memang perkasalawannya jualan baliho ktika msih berdinas unggul survey alasan emakemak lebih cenderung pilih andika dibanding ahmad luthfi di pilgub jateng;woooow memang perkasalawannya jualan baliho ketika masih berdinas unggul survey alasan emakemak lebih cenderung pilih andika dibanding ahmad luthfi di pilgub jateng;2
Ke Wonogiri Cagub Jateng Ahmad Luthfi Jajal Jembatan Gantung di Sidoharjo https://t.co/3ccyVgAhvi https://t.co/mY32meejW2;positif;ke wonogiri cagub jateng ahmad luthfi jajal jembatan gantung di sidoharjo;2;ke wonogiri cagub jateng ahmad luthfi jajal jembatan gantung di sidoharjo;ke wonogiri cagub jateng ahmad luthfi jajal jembatan gantung di sidoharjo;0
Menggembirakan! Tingkat penerimaan publik pada Andika Perkasa sangat tinggi bahkan unggul dibanding Ahmad Luthfi. Hasil survei Litbang Kompas menunjukkan elektabilitas Mas Rambo Andika Perkasa meningkat dan mengalahkan pesaingnya di Pilgub Jateng Ahmad Luthfi. #JatengPerkasa https://t.co/oAjsl6t7r1;negatif;menggembirakan tingkat penerimaan publik pada andika perkasa sangat tinggi bahkan unggul dibanding ahmad luthfi hasil survei litbang kompas menunjukkan elektabilitas mas rambo andika perkasa meningkat dan mengalahkan pesaingnya di pilgub jateng ahmad luthfi;2;menggembirakan tingkat penerimaan publik pada andika perkasa sangat tinggi bahkan unggul dibanding ahmad luthfi hasil survei litbang kompas menunjukkan elektabilitas mas rambo andika perkasa meningkat dan mengalahkan pesaingnya di pilgub jateng ahmad luthfi;menggembirakan tingkat penerimaan publik pada andika perkasa sangat tinggi bahkan unggul dibanding ahmad luthfi hasil survei penelitian dan pengembangan kompas menunjukkan elektabilitas mas rambo andika perkasa meningkat dan mengalahkan pesaingnya di pilgub jateng ahmad luthfi;1
Ini Isi Pertemuan Tertutup Ahmad Luthfi dengan Prabowo dan Jokowi https://t.co/XpPuyj0CG4;positif;ini isi pertemuan tertutup ahmad luthfi dengan prabowo dan jokowi;1;ini isi pertemuan tertutup ahmad luthfi dengan prabowo dan jokowi;ini isi pertemuan tertutup ahmad luthfi dengan prabowo dan jokowi;0
Survei: Andika Tegas Lebih Ganteng Dibanding Ahmad Luthfi di Mata Warga... https://t.co/xhvYMyW2OO lewat @YouTube;negatif;survei andika tegas lebih ganteng dibanding ahmad luthfi di mata warga lewat;2;survei andika tegas lebih ganteng dibanding ahmad luthfi di mata warga lewat;survei andika tegas lebih ganteng dibanding ahmad luthfi di mata warga lewat;0
Ahmad Luthfi Ternyata Seorang Pedofil Tukang Porno?;negatif;ahmad luthfi ternyata seorang pedofil tukang porno;0;ahmad luthfi ternyata seorang pedofil tukang porno;ahmad luthfi ternyata seorang pedofil tukang porno;0
Gus Yasin dan isteri ya Ning Nawal sowan KH Anwar Mansyur Pengasuh Ponpes Lirboyo Kediri. Gus Yasin meminta doa restu agar hajatnya Pilgub Jateng bersama Ahmad Luthfi diridhoi Alloh SWT. Kyai Anwar Mansyur memberikan doa semoga berkah barokah. ;positif;gus yasin dan isteri ya ning nawal sowan kh anwar mansyur pengasuh ponpes lirboyo kediri gus yasin meminta doa restu agar hajatnya pilgub jateng bersama ahmad luthfi diridhoi alloh swt kyai anwar mansyur memberikan doa semoga berkah barokah;0;gus yasin dan isteri ya ning nawal sowan kh anwar mansyur pengasuh ponpes lirboyo kediri gus yasin meminta doa restu agar hajatnya pilgub jateng bersama ahmad luthfi diridhoi alloh swt kyai anwar mansyur memberikan doa semoga berkah barokah;gus yasin dan isteri iya ning nawal sowan kah anwar mansyur pengasuh pondok pesantren lirboyo kediri gus yasin meminta doa restu agar hajatnya pilgub jateng bersama ahmad luthfi diridhoi allah swt kyai anwar mansyur memberikan doa semoga berkah barokah;4
AWAN KATA LUTHFI Beberapa kata kunci utama yang paling banyak digunakan tentang Ahmad Luthfi adalah istrinya malah ketahuan selingkuh dengan Ajudan . https://t.co/GQpV9Z4I8l;negatif;awan kata luthfi beberapa kata kunci utama yang paling banyak digunakan tentang ahmad luthfi adalah istrinya malah ketahuan selingkuh dengan ajudan;2;awan kata luthfi beberapa kata kunci utama yang paling banyak digunakan tentang ahmad luthfi adalah istrinya malah ketahuan selingkuh dengan ajudan;awan kata luthfi beberapa kata kunci utama yang paling banyak digunakan tentang ahmad luthfi adalah istrinya bahkan ketahuan selingkuh dengan ajudan;1
Prabowo Minta Ahmad Luthfi Sinkronisasi Pemerintah Pusat dan Daerah Keberlanjutan Pembangunan di Jateng https://t.co/rEBSVMzNYu;positif;prabowo minta ahmad luthfi sinkronisasi pemerintah pusat dan daerah keberlanjutan pembangunan di jateng;1;prabowo minta ahmad luthfi sinkronisasi pemerintah pusat dan daerah keberlanjutan pembangunan di jateng;prabowo meminta ahmad luthfi sinkronisasi pemerintah pusat dan daerah keberlanjutan pembangunan di jateng;1
