text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Calon Wakil Bupati Blora nomor urut 2 Andika Adikhrisna Gunarjo mendampingi Cagub dan Cawagub Jawa Tengah nomor urut 1 Andika Perkasa-Hendrar Prihadi (Andika-Hendi) Menyapa Masyarakat Kabupaten Blora. Masyarakat Kabupaten Blora menyambut antusias dan hangat pasangan calon https://t.co/ZyPP4H15lP;positif;calon wakil bupati blora nomor urut  andika adikhrisna gunarjo mendampingi cagub dan cawagub jawa tengah nomor urut  andika perkasahendrar prihadi andikahendi menyapa masyarakat kabupaten blora masyarakat kabupaten blora menyambut antusias dan hangat pasangan calon;3;calon wakil bupati blora nomor urut  andika adikhrisna gunarjo mendampingi cagub dan cawagub jawa tengah nomor urut  andika perkasahendrar prihadi andikahendi menyapa masyarakat kabupaten blora masyarakat kabupaten blora menyambut antusias dan hangat pasangan calon;calon wakil bupati blora nomor urut andika adikhrisna gunarjo mendampingi cagub dan cawagub jawa tengah nomor urut andika perkasahendrar prihadi andikahendi menyapa masyarakat kabupaten blora masyarakat kabupaten blora menyambut antusias dan hangat pasangan calon;0
Makin menyala pak Andika Perkasa. Jawa Tengah milih Rambo bukan Sambo. #JatengPerkasa https://t.co/Z1liPOtkra;positif;makin menyala pak andika perkasa jawa tengah milih rambo bukan sambo;2;makin menyala pak andika perkasa jawa tengah milih rambo bukan sambo;makin menyala pak andika perkasa jawa tengah memilih rambo bukan sambo;1
Salam dari buruh pabrik di Jawa Tengah untuk Andika Perkasa. Semoga dilancarkan semua menuju Jawa Tengah 1.... https://t.co/A12Fsjnhnb;positif;salam dari buruh pabrik di jawa tengah untuk andika perkasa semoga dilancarkan semua menuju jawa tengah ;2;salam dari buruh pabrik di jawa tengah untuk andika perkasa semoga dilancarkan semua menuju jawa tengah ;salam dari buruh pabrik di jawa tengah untuk andika perkasa semoga dilancarkan semua menuju jawa tengah;0
Pasangan calon gubernur dan wakil gubernur Jawa Tengah Andika Perkasa- Hendrar Prihadi (Andika- Hendi) mendapatkan energi tambahan di pekan terakhir menjelang masa tenang Pemilihan Gubernur (Pilgub) Jawa Tengah 2024. Energi yang dimaksud berupa dukungan dari kalangan mayarakat https://t.co/6vaNuG6o1Q;positif;pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasa hendrar prihadi andika hendi mendapatkan energi tambahan di pekan terakhir menjelang masa tenang pemilihan gubernur pilgub jawa tengah  energi yang dimaksud berupa dukungan dari kalangan mayarakat;2;pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasa hendrar prihadi andika hendi mendapatkan energi tambahan di pekan terakhir menjelang masa tenang pemilihan gubernur pilgub jawa tengah  energi yang dimaksud berupa dukungan dari kalangan mayarakat;pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasa hendrar prihadi andika hendi mendapatkan energi tambahan di pekan terakhir menjelang masa tenang pemilihan gubernur pilgub jawa tengah energi yang dimaksud berupa dukungan dari kalangan mayarakat;0
Eks pengurus PP di Jawa Tengah deklarasi dukung mas Andika Perkasa - Hendi di Pilgub Jawa Tengah. Andika Hendi butuh suara rakyat bukan suara mantan Presiden dan Presiden krn pilkada menentukan pemimpin daerah masing². https://t.co/WGYonPhaAx;positif;eks pengurus pp di jawa tengah deklarasi dukung mas andika perkasa hendi di pilgub jawa tengah andika hendi butuh suara rakyat bukan suara mantan presiden dan presiden krn pilkada menentukan pemimpin daerah masing²;2;eks pengurus pp di jawa tengah deklarasi dukung mas andika perkasa hendi di pilgub jawa tengah andika hendi butuh suara rakyat bukan suara mantan presiden dan presiden krn pilkada menentukan pemimpin daerah masing²;eks pengurus pulang pergi di jawa tengah deklarasi dukung mas andika perkasa hendi di pilgub jawa tengah andika hendi butuh suara rakyat bukan suara mantan presiden dan presiden karena pemilihan kepala daerah menentukan pemimpin daerah masing²;3
Buat warga Jateng liat baik² nih Bisa dibandingkan mana yg berisi dan mana yg hanya sekedar tong kosong Klo menurutku Lutfi itu gada apa²nya jika dibandingkan Jend Andika Perkasa Untuk #JatengPerkasa ANDIKA - HENDI Pilihannya https://t.co/4Vs0rRnx41;positif;buat warga jateng liat baik² nih bisa dibandingkan mana yg berisi dan mana yg hanya sekedar tong kosong klo menurutku lutfi itu gada apa²nya jika dibandingkan jend andika perkasa untuk andika hendi pilihannya;3;buat warga jateng liat baik² nih bisa dibandingkan mana yg berisi dan mana yg hanya sekedar tong kosong klo menurutku lutfi itu gada apa²nya jika dibandingkan jend andika perkasa untuk andika hendi pilihannya;buat warga jateng lihat baik² ini bisa dibandingkan mana yang berisi dan mana yang hanya sekedar tong kosong kalo menurutku lutfi itu enggak ada apa²nya jika dibandingkan jend andika perkasa untuk andika hendi pilihannya;6
Sebenarnya fisik ga selalu jadi ukuran Namun lebih pada personalitas dan rekam jejaknya Daann ANDIKA PERKASA memenuhi semua kriteria untuk menjadikan #JatengPerkasa ANDIKA - HENDI yg TERBAIK untuk JATENG https://t.co/U4THcMdLZh;positif;sebenarnya fisik ga selalu jadi ukuran namun lebih pada personalitas dan rekam jejaknya daann andika perkasa memenuhi semua kriteria untuk menjadikan andika hendi yg terbaik untuk jateng;3;sebenarnya fisik ga selalu jadi ukuran namun lebih pada personalitas dan rekam jejaknya daann andika perkasa memenuhi semua kriteria untuk menjadikan andika hendi yg terbaik untuk jateng;sebenarnya fisik enggak selalu jadi ukuran namun lebih pada personalitas dan rekam jejaknya daann andika perkasa memenuhi semua kriteria untuk menjadikan andika hendi yang terbaik untuk jateng;2
Kami berkesempatan mengikuti Andika Perkasa dan Hendrar Prihadi pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah saat kunjungan ke tengah masyarakat. Mampukah mereka merebut hati masyarakat ? dan Program apa saja yang mereka tawarkan untuk membangun Jawa Tengah? Saksikan https://t.co/EeH12k5v2D;negatif;kami berkesempatan mengikuti andika perkasa dan hendrar prihadi pasangan calon gubernur dan wakil gubernur jawa tengah saat kunjungan ke tengah masyarakat mampukah mereka merebut hati masyarakat dan program apa saja yang mereka tawarkan untuk membangun jawa tengah saksikan;2;kami berkesempatan mengikuti andika perkasa dan hendrar prihadi pasangan calon gubernur dan wakil gubernur jawa tengah saat kunjungan ke tengah masyarakat mampukah mereka merebut hati masyarakat dan program apa saja yang mereka tawarkan untuk membangun jawa tengah saksikan;kami berkesempatan mengikuti andika perkasa dan hendrar prihadi pasangan calon gubernur dan wakil gubernur jawa tengah saat kunjungan ke tengah masyarakat mampukah mereka merebut hati masyarakat dan program apa saja yang mereka tawarkan untuk membangun jawa tengah saksikan;0
Menanggapi ikut sertanya Jokowi berkampanye mendukung pasangan Luthfi-Yasin Hendi mengatakan pihaknya akan semakin bekerja keras. Tetapi Hendi berharap masyarakat Jawa Tengah tetap mendukung pasangan Andika Perkasa-Hendrar Prihadi. https://t.co/J40nbXziYc;positif;menanggapi ikut sertanya jokowi berkampanye mendukung pasangan luthfiyasin hendi mengatakan pihaknya akan semakin bekerja keras tetapi hendi berharap masyarakat jawa tengah tetap mendukung pasangan andika perkasahendrar prihadi;1;menanggapi ikut sertanya jokowi berkampanye mendukung pasangan luthfiyasin hendi mengatakan pihaknya akan semakin bekerja keras tetapi hendi berharap masyarakat jawa tengah tetap mendukung pasangan andika perkasahendrar prihadi;menanggapi ikut sertanya jokowi berkampanye mendukung pasangan luthfiyasin hendi mengatakan pihaknya akan semakin bekerja keras tetapi hendi berharap masyarakat jawa tengah tetap mendukung pasangan andika perkasahendrar prihadi;0
Peduli dengan Gen Z juga memberikan contoh kepemimpinan yang baik terhadap generasi muda. Andika Perkasa dan Hendrar Prihadi kualitas kepemimpinannya sudah teruji dan terbukti. #JatengPerkasa https://t.co/zpwV61zZmQ;positif;peduli dengan gen z juga memberikan contoh kepemimpinan yang baik terhadap generasi muda andika perkasa dan hendrar prihadi kualitas kepemimpinannya sudah teruji dan terbukti;2;peduli dengan gen z juga memberikan contoh kepemimpinan yang baik terhadap generasi muda andika perkasa dan hendrar prihadi kualitas kepemimpinannya sudah teruji dan terbukti;peduli dengan gen saja juga memberikan contoh kepemimpinan yang baik terhadap generasi muda andika perkasa dan hendrar prihadi kualitas kepemimpinannya sudah teruji dan terbukti;1
Dalam debat ketiga pilihan gubernur (pilgub) Jateng pada Rabu (20/11/2024) calon gubernur nomor urut 1 Andika Perkasa memberi pandangan terhadap para penyandang disabilitas. Andika ingin pengusaha membangun sekolah luar biasa (SLB). ;positif;dalam debat ketiga pilihan gubernur pilgub jateng pada rabu  calon gubernur nomor urut  andika perkasa memberi pandangan terhadap para penyandang disabilitas andika ingin pengusaha membangun sekolah luar biasa slb;2;dalam debat ketiga pilihan gubernur pilgub jateng pada rabu  calon gubernur nomor urut  andika perkasa memberi pandangan terhadap para penyandang disabilitas andika ingin pengusaha membangun sekolah luar biasa slb;dalam debat ketiga pilihan gubernur pilgub jateng pada rabu calon gubernur nomor urut andika perkasa memberi pandangan terhadap para penyandang disabilitas andika ingin pengusaha membangun sekolah luar biasa slb;0
Cagub Jateng Andika Perkasa adalah sosok pemimpin yang memiliki hati welas asih. Andika-Hendi untuk Jateng #JatengPerkasa #JatengBerSATU https://t.co/TxHfgQaNDK;positif;cagub jateng andika perkasa adalah sosok pemimpin yang memiliki hati welas asih andikahendi untuk jateng;3;cagub jateng andika perkasa adalah sosok pemimpin yang memiliki hati welas asih andikahendi untuk jateng;cagub jateng andika perkasa adalah sosok pemimpin yang memiliki hati welas asih andikahendi untuk jateng;0
Dukungan terhadap Pasangan calon Gubernur-Wakil Gubernur Jawa Tengah 2024 nomor urut 01 Andika Perkasa-Hendrar Prihadi terus berdatangan. Kali ini dukungan datang dari Korps Alumni Dewan Pengurus Daerah (DPD) Komite Nasional Pemuda Indonesia (KNPI) Jawa Tengah. Mereka https://t.co/H9niH0MxIP;positif;dukungan terhadap pasangan calon gubernurwakil gubernur jawa tengah  nomor urut  andika perkasahendrar prihadi terus berdatangan kali ini dukungan datang dari korps alumni dewan pengurus daerah dpd komite nasional pemuda indonesia knpi jawa tengah mereka;3;dukungan terhadap pasangan calon gubernurwakil gubernur jawa tengah  nomor urut  andika perkasahendrar prihadi terus berdatangan kali ini dukungan datang dari korps alumni dewan pengurus daerah dpd komite nasional pemuda indonesia knpi jawa tengah mereka;dukungan terhadap pasangan calon gubernurwakil gubernur jawa tengah nomor urut andika perkasahendrar prihadi terus berdatangan kali ini dukungan datang dari korps alumni dewan pengurus daerah dpd komite nasional pemuda indonesia knpi jawa tengah mereka;0
Prestasi gemilang Pak Andika Perkasa saat masih di TNI... https://t.co/C99SEuGgA6;positif;prestasi gemilang pak andika perkasa saat masih di tni;1;prestasi gemilang pak andika perkasa saat masih di tni;prestasi gemilang pak andika perkasa saat masih di tni;0
PROFIL SANG JENDERAL PERKASA Ingat tgl 27 Nopember coblos No 1 Andika-Hendi;positif;profil sang jenderal perkasa ingat tgl  nopember coblos no  andikahendi;2;profil sang jenderal perkasa ingat tgl  nopember coblos no  andikahendi;profil sang jenderal perkasa ingat tanggal nopember coblos nomor andikahendi;2
Pilihan tepat untuk Jakarta dan Jateng. ️ Mas Pram-bang Doel untuk Jakarta. ️ Andika Perkasa-Hendi untuk Jawa Tengah. ;positif;pilihan tepat untuk jakarta dan jateng mas prambang doel untuk jakarta andika perkasahendi untuk jawa tengah;2;pilihan tepat untuk jakarta dan jateng mas prambang doel untuk jakarta andika perkasahendi untuk jawa tengah;pilihan tepat untuk jakarta dan jateng mas prambang doel untuk jakarta andika perkasahendi untuk jawa tengah;0
Satu partai mendukung PERKASA tp bikin panik partai keroyokan. Mari kita dukung PERKASA dan jgn lupa coblos nomor 1 tuk JATENG lebih baik. PERKASA MENYALA Mantab lah PDIP;positif;satu partai mendukung perkasa tp bikin panik partai keroyokan mari kita dukung perkasa dan jgn lupa coblos nomor  tuk jateng lebih baik perkasa menyala mantab lah pdip;1;satu partai mendukung perkasa tp bikin panik partai keroyokan mari kita dukung perkasa dan jgn lupa coblos nomor  tuk jateng lebih baik perkasa menyala mantab lah pdip;satu partai mendukung perkasa tapi bikin panik partai keroyokan mari kita dukung perkasa dan jangan lupa coblos nomor untuk jateng lebih baik perkasa menyala mantab lah pdip;3
Untuk Jawa Tengah Andika Perkasa Gubernur nya https://t.co/yW7gPLZzsb;positif;untuk jawa tengah andika perkasa gubernur nya;1;untuk jawa tengah andika perkasa gubernur nya;untuk jawa tengah andika perkasa gubernur nya;0
Dimanapun dengan siapapun Pak Andika Perkasa selalu asik klo diajak ngobrol... https://t.co/khu5lSFEXV;positif;dimanapun dengan siapapun pak andika perkasa selalu asik klo diajak ngobrol;1;dimanapun dengan siapapun pak andika perkasa selalu asik klo diajak ngobrol;dimanapun dengan siapapun pak andika perkasa selalu asik kalo diajak mengobrol;2
Joko Widodo ikut hadir dalam kampanye paslon Gubernur-Wakil Gubernur Jawa Tengah Ahmad Luthfi - Taj Yasin di Grobogan Minggu siang. Menanggapi hal itu pasangan Andika Perkasa - Hendrar Prihadi menyatakan tetap optimis memenangkan Pilkada Jawa Tengah. https://t.co/ns6OyEQSsE https://t.co/Gckr6cYpNP;positif;joko widodo ikut hadir dalam kampanye paslon gubernurwakil gubernur jawa tengah ahmad luthfi taj yasin di grobogan minggu siang menanggapi hal itu pasangan andika perkasa hendrar prihadi menyatakan tetap optimis memenangkan pilkada jawa tengah;4;joko widodo ikut hadir dalam kampanye paslon gubernurwakil gubernur jawa tengah ahmad luthfi taj yasin di grobogan minggu siang menanggapi hal itu pasangan andika perkasa hendrar prihadi menyatakan tetap optimis memenangkan pilkada jawa tengah;joko widodo ikut hadir dalam kampanye paslon gubernurwakil gubernur jawa tengah ahmad luthfi taj yasin di grobogan minggu siang menanggapi hal itu pasangan andika perkasa hendrar prihadi menyatakan tetap optimis memenangkan pemilihan kepala daerah jawa tengah;1
Gus Yasin ki nek tekon ga belajar disik.. Apa dia lupa waktu itu dia adalah wakil gubernur? Dari dua paslon ini keliatan mana yg belajar mana yg tidak.. Andika Hendi untuk Jateng Perkasa.. https://t.co/oGNeuZwxki;positif;gus yasin ki nek tekon ga belajar disik apa dia lupa waktu itu dia adalah wakil gubernur dari dua paslon ini keliatan mana yg belajar mana yg tidak andika hendi untuk jateng perkasa;1;gus yasin ki nek tekon ga belajar disik apa dia lupa waktu itu dia adalah wakil gubernur dari dua paslon ini keliatan mana yg belajar mana yg tidak andika hendi untuk jateng perkasa;gus yasin ki nek tekon enggak belajar disik apa dia lupa waktu itu dia adalah wakil gubernur dari dua paslon ini kelihatan mana yang belajar mana yang tidak andika hendi untuk jateng perkasa;4
Deklarasi Purnawirawan Polri Jawa Tengah siap mendukung dan memenangkan Andika Perkasa - Hendrar Prihadi pada Pilgub Jateng 2024 Andika-Hendi menyala #JatengPerkasa #JatengBerSATU https://t.co/J1PR8hBcfm;positif;deklarasi purnawirawan polri jawa tengah siap mendukung dan memenangkan andika perkasa hendrar prihadi pada pilgub jateng  andikahendi menyala;5;deklarasi purnawirawan polri jawa tengah siap mendukung dan memenangkan andika perkasa hendrar prihadi pada pilgub jateng  andikahendi menyala;deklarasi purnawirawan polri jawa tengah siap mendukung dan memenangkan andika perkasa hendrar prihadi pada pilgub jateng andikahendi menyala;0
Ketika Pak 'Andika Perkasa' memimpin TNI AD. Inilah yang dilakukan Beliau saat mendapat laporan ada lokasi perumahan/barak2 yang 70% rumah mengalami kerusakan/tidak layak huni. Andika-Hendi pemimpin idaman Jateng. #JatengPerkasa #JatengBerSATU https://t.co/0KafbuV3zf;positif;ketika pak andika perkasa memimpin tni ad inilah yang dilakukan beliau saat mendapat laporan ada lokasi perumahanbarak yang  rumah mengalami kerusakantidak layak huni andikahendi pemimpin idaman jateng;4;ketika pak andika perkasa memimpin tni ad inilah yang dilakukan beliau saat mendapat laporan ada lokasi perumahanbarak yang  rumah mengalami kerusakantidak layak huni andikahendi pemimpin idaman jateng;ketika pak andika perkasa memimpin tni ada inilah yang dilakukan beliau saat mendapat laporan ada lokasi perumahanbarak yang rumah mengalami kerusakantidak layak huni andikahendi pemimpin idaman jateng;1
Raja Jawa yg asli Sri Sultan Hamengkubuwano X hadir sekaligus menjadi saksi pernikahan Puteri Andika Perkasa Angela Adinda Nurrina Perkasa dengan Iptu Haviz Prasetia Akbar. Hadir juga mantan Panglima TNI Djoko Suyanto menjadi saksi dari pengantin laki-laki #JatengPerkasa ️ https://t.co/5nD9YQQ3c0;positif;raja jawa yg asli sri sultan hamengkubuwano x hadir sekaligus menjadi saksi pernikahan puteri andika perkasa angela adinda nurrina perkasa dengan iptu haviz prasetia akbar hadir juga mantan panglima tni djoko suyanto menjadi saksi dari pengantin lakilaki;3;raja jawa yg asli sri sultan hamengkubuwano x hadir sekaligus menjadi saksi pernikahan puteri andika perkasa angela adinda nurrina perkasa dengan iptu haviz prasetia akbar hadir juga mantan panglima tni djoko suyanto menjadi saksi dari pengantin lakilaki;raja jawa yang asli sri sultan hamengkubuwano kali hadir sekaligus menjadi saksi pernikahan puteri andika perkasa angela adinda nurrina perkasa dengan iptu haviz prasetia akbar hadir juga mantan panglima tni djoko suyanto menjadi saksi dari pengantin lakilaki;2
