normalized_text,sentimen
aku kok curiga gangstergangster ini dikondisikan buat pemilihan umum mendegradasi hendrar prihadi yang pernah jabat walkot semarang lalu polisi datang sebagai pahlawan biar ahmad luthfi dapat spotlight,negatif
serbuan pengusaha muda jateng yang tergabung pengusaha perkasa hebat akan mendeklarasikan diri mendukung andikahendi di pilgub jateng hal itu disampaikan langsung koordinator pengusaha perkasa hebat judys andra dari kota pekalongan kepada cawagub jateng hendrar prihadi,positif
selamat atas ditetapkan pasangan calon paslon gubernur dan wakil gubernur jateng andika perkasahendrar prihadi dan ahmad luthfitaj yasin sebagai paslon di pilgub jateng,positif
rasa optimisme datang dari pengusung andika perkasahendrar prihadi hendi pdip yang yakin bisa menjaga kandang banteng di jawa tengah pdip juga tidak kendor memenangkan andikahendi walau dikepung oleh mayoritas partai politik yang mengusung luthfitaj yasin,positif
ketua tim pemenangan pdip pemilihan kepala daerah jateng bambang wuryanto atau bambang pacul meyakini paslon andika perkasa dan hendrar prihadi akan berjaya di pemilihan kepala daerah jateng bambang pacul berupaya mempertahankan suara pada wilayah yang berjuluk kandang banteng andikahendi untuk,positif
calon wakil gubernur jawa tengah cawagub jateng hendrar prihadi atau hendi tidak menanggapi serius sikap sejumlah pejabat daerah yang tidak mengacuhkan ajakan bersamalan dari cagub jateng andika perkasa,positif
polling pilgub jateng pasangan cagub dan cawagub jateng pilihan jefri nichol done om feni pemilihan kepala daerah andika perkasa hendrar prihadi ahmad luthfi taj yasin maimoen,positif
sebagai nahkoda tim pemenangan andika perkasahendrar prihadi di pemilihan kepala daerah bambang pacul optimis jaga kandang banteng raih kemenangan di jateng andika hendi jateng perkasa,positif
gerakangerakan mesin partai pdi perjuangan dan relawan telah dipanaskan bersama bergotong royong solid untuk memenangkan andika perkasa hendrar prihadi pada pemilihan kepala daerah jateng andika hendi jateng perkasa,positif
dukungan untuk pasangan cagub cawagub jateng andika perkasahendrar prihadi di pemilihan kepala daerah terus bertambah kali ini ribuan pengusaha muda di jateng yang tergabung dalam pengusaha perkasa hebat siap mendeklarasikan dukungan untuk pasangan cagubcawagub jateng nomor urut,positif
panglima tempur bambang pacul telah siapkan strategi pemenangan andika perkasahendrar prihadi hendi saat ini pihaknya sedang mengamati rencana dan strategi lawan supaya bisa ditumbangkan agar jateng bisa tetap menjadi kandang banteng,positif
bukan dari tni atau polri ketua tim pemenangan andika perkasahendrar prihadi ternyata adik gus dur,positif
paslon gubernur dan wakil gubernur jawa tengah jateng andika perkasa dan hendrar prihadi alias hendi mendapat nomor urut dalam kontestasi pilgub andika menganggap nomor urut tersebut sebagai simbol persatuan,positif
hasilnya pasangan andika perkasahendrar prihadi alias hendi mendapatkan nomor urut sedangkan paslon ahmad luthfitaj yasin mendapatkan nomor urut,negatif
pilgub jateng elektabilitas ahmad luthfitaj yasin lebih unggul dari andika perkasahendrar prihadi,negatif
ribuan warga semarang melakukan senam sehat di lapangan indoor kompleks gor jatidiri semarang kegiatan senam ini dihadiri oleh calon wali kota semarang agustina wilujeng dan calon wakil gubernur jawa tengah hendrar prihadi sabtu,positif
survei poltracking elektabilitas ahmad luthfitaj yasin unggul atas andikahendrar prihadi,negatif
dpc pdi perjuangan grobogan menyelenggarakan rapat kerja cabang khusus rakercabsus pemenangan pemilihan kepala daerah di gedung serbaguna dewi sri purwodadi grobogan minggu,negatif
hasil survei elektabilitas ahmad luthfitaj yasin lebih unggul dari andika perkasahendrar prihadi,negatif
energi baru untuk kemenangan tokoh nahdlatul ulama nu dari umar wahid hasyim ditunjuk sebagai ketua tim pemenangan andika perkasahendrar prihadi dalam pilgub jateng andika hendi untuk jateng maju,positif
kpu jateng resmi menetapkan pasangan andika perkasahendrar prihadi hendi sebagai pasangan calon yang menjadi peserta kontestasi pemilihan gubernur dan wakil gubernur dengan begitu andikahendi diusung oleh pdi perjuangan resmi jadi paslon yang maju di pilgub jateng,positif
hari pertama kampanye cagub jawa tengah nomor urut dua ahmad luthfi dan cawagub jawa tengah nomor urut satu hendrar prihadi samasama melakukan blusukan ke pasar tradisional di semarang,positif
menyingkap makna nomor urut bagi ahmad luthfitaj yasin dan andika perkasahendrar prihadi di pemilihan kepala daerah jateng,positif
ada pak andika ada pak hendi teman dukung yang mana kalau saya siapa saja yang dipilih bu mega saya dukung yang penting bukan boneka bapak menclamencle mantap maju pemilihan kepala daerah jateng hendrar prihadi mengaku sudah berdiskusi dengan bambang pacul,negatif
hendrar prihadi mengambil ancang maju pilgub jateng dibanding berkontestasi pada pemilihan kepala daerah kota semarang hendi lebih memilih maju sebagai cagub di jateng bahkan ia sudah diskusi dengan bambang pacul andika atau hendi ini atau bakal muncul kontestan baru,positif
hendrar prihadi sih beliau cukup oke mengembangkan transportasi umum dan pemeliharaan heritage di semarang,positif
pemkab temanggung menerima penghargaan dari kepala lembaga kebijakan pengadaan barangjasa lkpp hendrar prihadi yang diterima langsung oleh pj bupati hary agung prabowo selasa di auditorium ums surakarta,negatif
kepala lkpp hendrar prihadi yang akrab disapa hendi berharap agar umkk di indonesia dengan cara bergabung dalam pengadaan barangjasa pemerintah melalui katalog elektronik,negatif
penghargaan diserahkan sumarno se mm selaku sekda provinsi jawa tengah dan dari h hendrar prihadi se mm selaku kepala lembaga kebijakan pengadaan barangjasa pemerintah dalam rapat koordinasi ukpbj dan business matching di edutorium ums pada hari selasa,negatif
aku maunya pak hendi hendrar prihadi,positif
hendrar prihadi enggan maju di pemilihan kepala daerah kota semarang saya ikhtiar benahi jawa tengah,positif
kata hendrar prihadi soal peluangnya maju kembali di pemilihan kepala daerah semarang,negatif
hendrar prihadi tegaskan tidak ingin maju pilwakot semarang lagi,negatif
mantan wali kota semarang hendrar prihadi mengaku sudah berdiskusi dengan bambang pacul terkait tekadnya maju pemilihan kepala daerah jateng,positif
akan sulit jika pak andika yang maju di jateng lebih baik bambang pacul atau hendrar prihadi yang lebih dikenal masyarakat jateng,negatif
ketua dpc pdi perjuangan kota semarang hendrar prihadi hendi menegaskan jika dirinya tidak akan maju menjadi calon wali kota cawalkot semarang di,negatif
hendrar prihadi temui fx rudy di solo bahas pilgub jateng,negatif
soal pilgub jateng hendrar prihadi datangi rumah fx rudy di solo jateng,negatif
fx rudy dukung hendrar prihadi maju di pemilihan kepala daerah jawa tengah,positif
politikus pdip hendrar prihadi bertemu fx rudy di solo ini yang dibahas hendi dan fx rudy,negatif
politikus pdip hendrar prihadi atau hendi siap ditugaskan di mana saja pada pemilihan kepala daerah mendatang meskipun dia sudah mendaftar sebagai bacagub jateng,positif
bismillah untuk jawa tengah yang lebih baik dan lebih hebat,positif
cek kesehatan bersama pak andika sebagai syarat penetapan calon gubernur wakil gubernur jawa tengah bismillah lancar sampai hari pencoblosan,positif
terima kasih ibu megawati soekarnoputri atas amanah untuk maju sebagai cawagub jateng mohon doa dan dukungan dari sedulur sekalian di jawa tengah bismillah pak andika dan saya siap mengabdi untuk jawa tengah yang lebih baik dan lebih hebat,positif
sebentar hendrar prihadi ini yang spanduknya ada banyak di sini iya awalnya mau jateng,negatif
memanggil seluruh warga semarang untuk all ini ke pak hendrar prihadi because he is the best city mayor of modern indonesia,positif
kepala lembaga kebijakan pengadaan barangjasa pemerintah lkpp hendrar prihadi menyatakan keinginannya untuk maju dalam pilgub jawa tengah hanya melalui pdip hendi menegaskan bahwa dirinya tidak akan beralih ke partai lain jika tidak mendapat rekomendasi dari pdip,positif
kalau benaran jadi anieshendrar prihadi akan keren banget,positif
putusan maka berubah mantan walkot semarang hendrar prihadi bisa nyagub di dki bareng anies,positif
peta pilgub dki jakarta berdasarkan pemberitaan di instagram pdip menominasikan anies baswedan dan hendrar prihadi untuk maju dalam pilgub dki calon dari jalur independen dharma pongrekun dan kun wardhana masih dalam investigasi bawaslu terkait pencatutan ktp,positif
banteng tetap solid ini adalah momen ketika pak bambang pacul menyambut cagubcawagub jateng andika perkasa hendrar prihadi mengalungi mereka dengan bunga pak bambang buatlah andikahendrar melenting lebih tinggi lagi untuk jateng pastikan bahwa jateng masih menjadi kandang banteng,positif
pasangan cagub cawagub jawa tengah andika pratama hendrar prihadi lakukan konsolidasi di solo dan berdiskusi bareng genz solo raya menyala andika hendi,positif
ini bukan pencitraan iya memang dari dulu beliau sudah dekat dengan masyarakat bawah kita gas rambo untuk jateng jenderal andika perkasa dan cawagubnya bapak hendrar prihadi yang penting asal bukan sambo,positif
calon gubernur jawa tengah mantan panglima tni jenderal tni andika perkasa calon wakil gubernur mas hendrar prihadi silaturahmi dengan seluruh kader pdip solo raya menyala rambo,negatif
saat ketua dpd pdi perjuangan jawa tengah atau komandannya para korea bambang pacul menyambut calon gubernur calon wakil gubernur jawa tengah andika perkasa dan hendrar prihadi menyala abangku solid,positif
cagub wacagub jateng andika perkasa hendrar prihadi hendi menghadiri konsolidasi bersama kader partai di kota solo minggu september dalam konsolidasi andika meminta bantuan dari kader pdip kota solo untuk bisa memenangkan pilgub,positif
berkaca kerusuhan demo mahasiswa di semarang pilihlah pemimpin jateng yang mengayomi bukan menzholimi merangkul bukan memukul andika banteng perkasa hendrar prihadi hadir untuk jateng semakin melenting,positif
untuk jateng paslon andika perkasa dan hendrar prihadi adalah pemimpin yang humanis dan romantis selain pengendali birokrasi serta pengambil kebijakan juga sebagai teladan bagi rakyatnya menyala jateng,positif
calon gubernur dan wakil gubernur jawa tengah andika perkasa dan hendrar prihadi hendi meminta bantuan dari kader pdi perjuangan kota solo untuk bisa memenangkan pemilihan gubernur pilgub kami nyuwun tulung meminta tolong karena enggak mungkin,positif
cagub dan cawagub jateng amp hendrar prihadi bersilaturahmi dengan ribuan kader pdip di gor sritex solo minggu siang andika berjanji tidak akan mengecewakan partai yang sudah mengusung dirinya hendi di pilgub jateng,positif
gegara hendrar prihadi saya jadi terpantik menyanyikan lagunya kla muluk tidak bisa ke lain body eh tidak bisa ke lain hati,negatif
mari warga jateng kita rapatkan barisan dan jaga kekompakan untuk merebut kembali kejayaan pdip dengan memenangkan bp jenderal andika perkasa pak hendrar prihadi menuju jateng untuk menjadi jateng beliau orangnya jujur dan tegas serta profesional salam,positif
pasangan andika perkasa hendrar prihadi menggandeng elemen masyarakat serta gen saja untuk mendengarkan aspirasi serta berusaha mendapatkan solusi persoalan yang ada cagub tepat untuk jateng hebat,positif
rambo tidak hanya perkasa tapi juga humble dan merakyat andika perkasa hendrar prihadi untuk jateng maju dan hebat,positif
andika perkasa hendrar prihadi punya rekam jejak yang bagus dan kepemimpinan yang bisa dipercaya ingin jateng maju dan hebat andika hendi pilihan nya,positif
jenderal andika perkasa adalah mantan panglima tni dan pak hendrar prihadi adalah mantan walikota semarang ketua lkpp ri untuk jateng maju dan gayeng andika hendi pilihan tepat,positif
masyarakat yang menentukan saatnya kita buktikan jateng masih kandang banteng tetap solid bergotong royong menangkan andika perkasa hendrar prihadi pada pemilihan kepala daerah jateng andika hendi untuk jateng hebat,positif
pasangan andika perkasa dan hendrar prihadi melakukan road show ke beberapa dpc pdi perjuangan serta berinteraksi dengan para relawan dan menyerap aspirasi masyarakat jawa tengah jateng maju bersama andika hendi,positif
calon gubernur dan wakil gubernur andika perkasa dan hendrar prihadi melakukan serangkaian kunjungan ke beberapa dpc pdi perjuangan serta berinteraksi dengan para relawan di berbagai lokasi diantaranya kabupaten kota semarang kota surakarta kendal salatiga demak termasuk,positif
andika perkasa hendrar prihadi tegas dan berintegritas untuk jalan menuju jateng maju yang ber produktivitas andika hendi untuk jateng hebat,positif
berbaur tanpa sekat dengan masyarakat rendah hati dan merakyat track record kepemimpinan nya juga bagus andika perkasa hendrar prihadi pilihan tepat untuk jateng hebat,positif
pasangan cagubcawagub jateng andika perkasa hendrar prihadi kompak memberi suntikan semangat untuk kader pdip sragen andikahendi semakin menyala banteng perkasa untuk jateng yang lebih baik rambo bukan sambo,positif
selamat pagi temanteman hasil survei lembaga kajian pemilihan umum indonesia lkpi pada agustus september menunjukkan tingkat elektabilitas pasangan andika perkasahendrar prihadi mencapai sedangkan elektabilitas achmad luthfitaj yasin maimoen mancapai persen,positif
cagub jateng andika perkasa dan cawagub hendrar prihadi akan mulai menggelar pertemuan dengan relawan dan mengunjungi sejumlah tokoh masyarakat di jawa tengah setelah tanggal september semoga allah mempermudah segala niat baik beliau berdua untuk memimpin jawa,positif
perolehan paslon andika perkasahendrar prihadi hendi tertinggal dari paslon ahmad luthfitaj yasin berdasarkan surve kanigoro network andika perkasa pun buka suara terkait hasil survei tersebut,negatif
andika perkasa dan hendrar prihadi memotivasi para kader pdi perjuangan untuk bekerja keras memenangkan paslon cabupcawabup maupun cagubcawagub dari pdi perjuangan pada pemilihan kepala daerah andika hendi untuk jateng hebat,positif
pasangan calon gubernur dan calon wakil gubernur jateng andika perkasa hendrar prihadi menyala di blora jateng banteng perkasa rambo bukan sambo,positif
