normalized_text,sentimen
viral di tiktok relawan ahmad luthfi cagub jateng dari mulyono mengundurkan diri di ajak untuk curang dan bikin fitnah pantas banyak akun yang komennya kasar fitnah saat kita posting andika hendi perintah kakak pembina rambo bukan sambo,negatif
cek keterangan hoaks artikel ahmad luthfi menghina orang miskin,negatif
cek fakta hoaks artikel ahmad luthfi menghina orang daif,negatif
cek fakta hoaks artikel ahmad luthfi menghina oknum miskin,negatif
ternyata ahmad luthfi ferdy sambo adalah pembunuh,negatif
ternyata ahmad luthfi ferdy sambo yaitu sesama pembunuh,negatif
ternyata ferdy sambo adalah sesama pembunuh,negatif
berarti oknum yang bernama ahmad luthfi benarbenar menghina orang miskin,negatif
orang per orang berarti oknum polisi yang bernama ahmad luthfi benarbenar menghina orang miskin,negatif
berarti yang polisi oknum bernama ahmad luthfi benarbenar menghina orang miskin,negatif
kok takut sekali kamu telaso pak jokowi hanya titip pesan ke pak ahmad luthfi menang jadi gubernur jateng tolong perhatikan para petani nelayan santri anak muda sudah pusing ada aturan pak jokowi enggak boleh manapun bahkan kampanye pun boleh,negatif
kok takut terlalu kamu telaso pak jokowi hanya titip pesan ke bungkus ahmad luthfi kalo menang jadi gubernur jateng tolong perhatikan para petani nelayan santri anak muda lo sudah pusing ada aturan pak jokowi enggak boleh ketemu cagub manapun bahkan kampanye pun boleh,negatif
kok takut sekali kamu taruh telaso pak jokowi hanya titip pesan ke pak ahmad luthfi kalo menang jadi gubernur jateng tolong perhatikan para petani juara nelayan santri anak muda manapun lo sudah pusing ada aturan pak cak bertemu jokowi enggak boleh ketemu cagub manapun bahkan kampanye pun boleh,negatif
background pendidikan ahmad luthfi ini kurang jelas iya si si ambil itu nya apa dan sekolahnya di mana,negatif
background pendidikan ahmad luthfi ini kurang jelas iya background si si nya itu ambil apa dan sekolahnya di mana,negatif
background pendidikan ahmad ahmad luthfi ini kurang jelas iya si si nya itu ambil apa dan sekolahnya di mana,negatif
wooo gesit kemarin disuruh bikin materi pitching ke ahmad luthfi,negatif
wooo pantas kemarin bikin materi ke ahmad luthfi,negatif
wooo pantas kemarin dulu disuruh bikin materi pitching ke ahmad luthfi,negatif
apa si sama si lagi ahmad luthfi ahmad ini dan dimana deh wkwkwk beda sama andika cok pendidikannya seram semua mana si nya di harvard nya ternyata jurusan luthfi deh kerja di solo xixi walkotnya siapa hayo,negatif
ini si sama si nya ahmad luthfi jurusan apa dan dimana deh wkwkwk beda sama andika cok walkotnya pendidikannya seram semua mana si nya di harvard lagi kacek ternyata ahmad luthfi deh deh kerja di solo xixi walkotnya siapa hayo,negatif
ini si sama si nya ahmad luthfi jurusan apa dan dimana deh wkwkwk parak sama andika cok pendidikannya seram semua mana si nya di harvard lagi ternyata ahmad luthfi deh pekerjaan di solo xixi walkotnya siapa hayo,negatif
baru tahu ahmad luthfi loyalis aw hell nah,negatif
baru tahu ahmad aw luthfi loyalis sambo aw hell nah,negatif
baru loyalis tahu ahmad luthfi loyalis sambo aw hell nah,negatif
ahmad sudah pasti kelebihannya spanduk,negatif
ahmad luthfi kelebihannya pasti sudah spanduk,negatif
spanduk luthfi sudah pasti kelebihannya ahmad,negatif
blusukan pasar bintoro demak ahmad luthfi dulu ngurusi copet sekarang ngurusi luthfi pasar,negatif
pasar bintoro demak luthfi dulu ngurusi copet sekarang ngurusi pasar,negatif
blusukan pasar bintoro demak ahmad luthfi dulu ngurusi copet blusukan sekarang ngurusi pasar,negatif
ahmad luthfi ini bikin spanduk berapa uang jirrr mukanya di mana mana ini balik ke rumah meter ada mukanya,negatif
ahmad luthfi ini bikin spanduk habis berapa uang jirrr rumah ke mana mana apalagi ini balik di mukanya tiap meter ada mukanya,negatif
ahmad luthfi ini bikin spanduk habis tiap berapa uang jirrr mukanya lebih-lebih lagi di mana mana apalagi ini balik ke rumah tiap meter ada mukanya,negatif
warga buat jawa tengah perlu kalian tahu calon gubernur yang bernama ahmad luthfi itu tangan kanan mulyono,negatif
buat warga jawa tengah perlu kalian tahu calon gubernur yang bernama ahmad lakukan luthfi itu tangan kanan mulyono,negatif
buat warga jawa jawa tengah perlu kalian tahu calon gubernur yang bernama ahmad luthfi itu tangan kanan mulyono,negatif
ahmad luthfi bos otak judi jalur klaten solo jogja,negatif
ahmad luthfi bandar bos judi jalur klaten solo jogja,negatif
ahmad luthfi bos bandar judi carik klaten solo jogja,negatif
ganjar soal tnipolri ahmad luthfi vs andika di pilgub jateng jangan benturkan tnipolri,negatif
ganjar soal ahmad luthfi vs andika di pilgub jateng non benturkan tnipolri,negatif
ganjar soal ahmad luthfi vs tnipolri di pilgub jateng jangan benturkan andika,negatif
kenapa nama kampus s1 nya enggak ditulis,negatif
kenapa yang ahmad luthfi nama kampus luthfi s1 nya enggak ditulis,negatif
kenapa yang ahmad pujian luthfi nama kampus s1 nya enggak ditulis,negatif
jadi ketua tim pemenangan ahmad luthfi segini harta kekayaan anto mukti ahmad putranto mata jambi,negatif
jadi ketua rombongan pemenangan ahmad luthfi segini harta kekayaan anto mukti putranto mata jambi,negatif
jadi ketua tim pemenangan ahmad luthfi segini harta kekayaan anto setuju mukti putranto mata jambi,negatif
wah gue baru tahu kalau ahmad luthfi bukan lulusan akpol dan ternyata dia satu mengenai sececah nonlulusan akpol yang berhasil menjadi komjen,negatif
wah gue baru tahu seumpama ahmad luthfi bukan jebolan  akpol dan ternyata dia satu dari sedikit nonlulusan akpol yang berhasil menjadi komjen,negatif
wah gue baru tahu kalau ahmad luthfi bukan lulusan akpol dan ternyata dia satu dari sedikit nonlulusan akpol nan berhasil sebagai komjen,negatif
ahmad nyuruh dekan universitas di jateng buat pernyataan terima kasih ke jokowi buat meredam pergerakan demo dari terhadap pemerintah,negatif
ahmad luthfi bukannya yang nyuruh dekan universitas di jateng bikin pernyataan terima kasih ke jokowi buat meredam pergerakan demo dari mahasiswa terhadap pemerintah,negatif
ahmad luthfi bukannya yang pernyataan mahasiswa universitas di jateng buat bikin nyuruh terima kasih ke jokowi buat meredam pergerakan demo dari dekan terhadap pemerintah,negatif
terbaru survei pemilihan kepala daerah jateng jawa tengah kandang andika vs ahmad luthfi,negatif
ahmad survei pemilihan kepala daerah jateng jawa tengah kandang banteng andika perkasa vs terbaru luthfi,negatif
terbaru survei kepala daerah jateng jawa tengah kandang andika perkasa vs ahmad,negatif
survei pemilihan kepala daerah jateng terbaru september elektabilitas andika salip sudah perkasa ahmad luthfi,negatif
survei pemilihan kepala salip jateng terbaru september elektabilitas andika perkasa sudah daerah ahmad luthfi,negatif
survei pemilihan empu daerah jateng terbaru september elektabilitas andika perkasa sudah salip ahmad luthfi,negatif
hasil survei pemilihan kepala daerah jateng gerak cepat perkasa elektabilitas kini saingi ahmad luthfi,negatif
hasil survei pemilihan kepala daerah jateng gerak cepat elektabilitas perkasa andika kini saingi ahmad luthfi,negatif
hasil survei pemilihan kepala daerah jateng gerak cepat andika perkasa elektabilitas luthfi,negatif
di jateng ini pendukung ada fenomena dimana pendukung pak juga dukung pak andika bukan karena pak andika dari pdip tapi karena pak andika jadi tni pdip memang pure unik pak prabowo bukan pendukung dari ini jadi warning prabowo untuk pak ahmad luthfi,negatif
di jateng ini unik ada fenomena dimana pendukung pak prabowo dukung pak andika bukan karena andika dari pdip tapi karena pak andika dari tni jadi memang pendukung pak prabowo bukan pendukung pdip ini jadi warning untuk pak ahmad luthfi,negatif
jateng ini unik ada fenomena dimana pendukung pak prabowo dukung pak andika bukan karena pak andika dari pdip tapi karena pak andika dari jadi memang pure pendukung pak prabowo bukan pendukung pdip ini jadi warning juga untuk pak ahmad luthfi,negatif
informasi a pemilihan kepala daerah jawa tengah kabarnya ahmad luthfi lagi depresi karena viral foto pacarnya di media sosial dan isi percakapan wa mereka sudah tersebar kalian ada nan tahu siapa nama pacarnya yang mengaku istri sah nya luthfi,negatif
informasi a pemilihan kepala daerah jawa tengah kabarnya ahmad luthfi lagi depresi karena viral wa foto pacarnya ingat persepakatan di media sosial dan isi percakapan wa mereka sudah tersebar kalian ada yang tahu siapa nama pacarnya yang mengaku istri sah nya luthfi,negatif
informasi a pemilihan kepala jawa kabarnya ahmad luthfi lagi depresi karena viral foto pacarnya di media sosial dan isi percakapan wa mereka sudah tersebar kalian ada yang tahu siapa nama pacarnya yang mengaku istri sah nya luthfi,negatif
segmen kemitraan dengan tidak kabupaten luthfi swasta ahmad dan singgung soal atasi kemiskinan kakak rumah layak huni pemenuhan sanitasi kolaborasinya akan dorong program subsidi murah pangan tapi pusat menjawab pertanyaan soal dasar tertawa,negatif
penggalan kemitraan dengan pusat kabupaten dan swasta ahmad luthfi singgung soal atasi kemiskinan kakak rumah layak huni pemenuhan sanitasi dasar akan dorong program tunjangan murah pangan tapi tidak memenuhi pertanyaan soal kolaborasinya tertawa,negatif
segmen kemitraan dengan pusat kabupaten dan swasta ahmad luthfi singgung soal atasi kakak rumah layak huni pemenuhan sanitasi dasar dorong program subsidi murah pangan tapi menjawab pertanyaan soal kolaborasinya tertawa,negatif
itu kayaknya kalau enggak salah waktu itu bercakap-cakap juga pernah ada deh postingan kalau pak ahmad lutfi punya bungkus angkat kaki pacar pacarnya pergi tapi enggak pamit ke pak lutfi terus pak lutfinya marah tapi sekarang kok deh hilang postingannya apa aku salah baca iya,negatif
kayaknya kalau enggak salah waktu itu juga hilang ada deh postingan kalau pak ahmad lutfi punya apa pacarnya lutfi tapi enggak pamit ke pak pergi terus pak lutfinya marah tapi sekarang kok deh pernah postingannya pacar aku iya baca salah,negatif
kayaknya kalau waktu itu juga pernah ada deh kalau pak lutfi punya pacar pergi tapi enggak pamit ke pak lutfi terus pak lutfinya marah sekarang kok deh hilang postingannya apa aku salah baca,negatif
fitnah dan intimidasi padahal mundur anak mengaku relawan ahmad lutfhitaj yasin mundur akui ditugaskan fitnah wakilnya politik eks relawan ahmad luthfitaj yasin kiyai diancam usai lawan kami cuma orang kecil,negatif
fitnah dan intimidasi padahal wakilnya lutfhitaj anak kiyai relawan ahmad lutfhitaj yasin mundur akui ditugaskan fitnah lawan politik eks relawan ahmad gelogok luthfitaj yasin mengaku diancam diancam usai mundur kami cuma orang kecil,negatif
fitnah padahal intimidasi akui wakilnya anak kiyai relawan ahmad lutfhitaj yasin mundur dan ditugaskan fitnah lawan ahmad eks relawan politik luthfitaj yasin mengaku diancam usai mundur kami cuma orang kecil,negatif
jejap lihat tingkah ahmad luthfi enggak punya malu mau memilih yang kayak begituan kalian,negatif
jijik lihat tingkah ahmad luthfi enggak punya kerabang mau memilih yang kayak begituan kalian,negatif
jijik lihat tingkah ahmad memilih enggak punya malu mau luthfi yang kayak begituan kalian,negatif
luthfi tiap kali dapat pertanyaan langsung pegang balik lembaran kertas yang belio bolak,negatif
luthfi tiap kali dapat pertanyaan langsung bolak balik lempengan kertas yang belio pegang,negatif
luthfi tiap kali dapat pertanyaan langsung bolak balik lembaran kertas yang luthfi belio pegang,negatif
ahmad apa lihat lihat saya lempar asbak,negatif
ahmad luthfi mau lihat lihat apa saya lempar asbak,negatif
ahmad luthfi apa lempar lihat mau saya lihat asbak,negatif
nah betapa bejat kelakuan ahmad lutfi cetakan indtitusi plat kuning menghalalkan segala cara menang dan cagub dukungan jokowi,negatif
nah ketahuan betapa bejat nya kelakuan ahmad lutfi cetakan indtitusi plat kuning menghalalkan segala cara untuk beruntung dan cagub dukungan jokowi,negatif
nah ketahuan menghalalkan ahmad nya kelakuan bejat lutfi cetakan indtitusi plat kuning betapa segala cara untuk menang dan cagub dukungan jokowi,negatif
andika perkasa lah kelihatan dari aura wajah nya aura kebaikan positive energi kalau ahmad luthfi aura wajah korupsi bersama negative energi,negatif
andika perkasa lah kelihatan dari aura wajah pada nya aura kebaikan positive energi kalau ahmad luthfi forsa aura wajah korupsi dan negative energi,negatif
andika perkasa lah kalau dari aura positive nya aura kebaikan wajah energi kelihatan ahmad luthfi aura wajah korupsi dan negative energi,negatif
ahmad luthfi kabarnya enak enggak lagi tidur,negatif
ahmad luthfi kabarnya lagi enggak enak tidur kabarnya,negatif
ahmad luthfi kabarnya tidur enggak enak lagi,negatif
di settingan akan ada menangkannya ridwan akan di daerah kepala daerah jakarta ada settingan akan di menangkannya dedy mulyadi di pemilihan kepala daerah jabar ada settingan kamil di menangkannya ahmad luthfi di pemilihan kepala pemilihan jateng,negatif
ada settingan akan di menangkannya ridwan kamil di seleksi kepala daerah jakarta ada settingan hendak di menangkannya dedy mulyadi di pemilihan kepala daerah jabar ada settingan akan dekat menangkannya ahmad luthfi di pemilihan kepala daerah jateng,negatif
ada settingan dalam akan di menangkannya ridwan kamil di pemilihan kepala daerah jakarta ada settingan akan di menangkannya dedy mulyadi di pemilihan kepala daerah jabar ada settingan akan di menangkannya tendas ahmad luthfi di pemilihan kepala empu daerah jateng,negatif
kalau calon gubernur jateng ahmad luthfi suka simpan cewek itu santapan apa,negatif
kalau calon gubernur jateng ahmad luthfi apa simpan cewek itu namanya santapan suka pak mul,negatif
kalau luthfi gubernur jateng ahmad calon suka simpan cewek itu namanya santapan apa pak mul,negatif
elektabiitas andika perkasa ahmad luthfi di bidang hasil survei pemilihan kepala daerah jateng,negatif
elektabiitas elektabiitas andika perkasa ungguli ahmad luthfi di bidang ini cek hasil survei pemilihan kepala daerah jateng,negatif
elektabiitas andika perkasa ungguli luthfi di bidang ini cek survei pemilihan kepala jateng,negatif
ahmad luthfi ini calon gubernur tengah iya mines kelakuan,negatif
ahmad ini katanya calon gubernur jawa tengah iya mines kelakuan begini,negatif
ahmad luthfi ini katanya iya gubernur jawa tengah calon mines kelakuan begini,negatif
calon gubernur jawa tapi kelakuannnya sih ahmad luthfi ini hadehh,negatif
calon gubernur jawa tengah tapi kelakuannnya mines sih ahmad hadehh ini luthfi,negatif
calon tapi jawa tengah gubernur kelakuannnya mines sih ahmad luthfi ini hadehh,negatif
bahaya sih kalau memang jadi gubernur jawa tengah sih ahmad luthfi ini sebenarnya,negatif
bahaya tengah kalau memang jadi gubernur jawa sih sih ahmad luthfi ini,negatif
sih kalau memang jadi gubernur jawa tengah sih ahmad luthfi ini,negatif
pengaruh ganjar dan elektabilitas luthfi vs andika perkasa hasil survei pemilihan kepala daerah jateng,negatif
pengaruh ganjar dan elektabilitas ahmad luthfi luthfi vs andika perkasa hasil survei pemilihan kepala daerah jateng,negatif
pengaruh ganjar dan elektabilitas ahmad luthfi vs andika kepala hasil survei pemilihan perkasa daerah jateng,negatif
